EmployeeID,Age,Gender,Education,Department,JobRole,Salary,YearsAtCompany,WorkLifeBalance,TrainingHours,PerformanceRating,Attrition
10860,25,Male,Bachelors,Operations,Operations Manager,76243,10,1,2,5,No
10861,22,Male,MBA,Customer Support,Support Executive,117957,22,4,6,2,No
10862,34,Female,MBA,IT,Developer,141539,10,1,8,1,No
10863,30,Female,Bachelors,Customer Support,Support Executive,46752,19,1,5,1,No
10864,59,Male,MBA,HR,Recruiter,121456,15,1,4,1,Yes
10865,57,Male,Bachelors,IT,IT Manager,33501,23,4,3,2,No
10866,38,Male,Masters,Sales,Account Manager,53059,3,1,6,3,Yes
10867,51,Male,Masters,Customer Support,Support Executive,144897,24,2,7,4,No
10868,29,Male,PhD,Marketing,Marketing Executive,59422,18,2,1,3,No
10869,52,Male,MBA,HR,Recruiter,88620,0,2,8,4,No
10870,56,Female,Masters,Customer Support,Support Executive,46734,4,1,1,3,No
10871,56,Male,Masters,Marketing,Marketing Manager,64745,16,3,8,5,No
10872,32,Male,Masters,IT,IT Manager,84446,11,3,7,3,No
10873,47,Male,MBA,Operations,Logistics Coordinator,138049,12,4,1,4,No
10874,59,Male,MBA,Marketing,Marketing Executive,45313,14,3,5,5,No
10875,50,Female,Bachelors,HR,HR Executive,74218,5,3,7,1,No
10876,45,Male,MBA,IT,Data Analyst,49944,24,4,3,1,No
10877,41,Female,PhD,Marketing,Marketing Manager,44047,4,2,7,5,No
10878,53,Male,Bachelors,Sales,Account Manager,53915,10,3,7,1,No
10879,26,Female,Masters,Marketing,Marketing Manager,98516,0,1,6,3,Yes
10880,22,Female,Bachelors,IT,Data Analyst,88931,7,2,2,5,No
10881,35,Female,PhD,Operations,Operations Executive,97277,18,2,6,1,Yes
10882,38,Female,MBA,HR,Recruiter,80768,14,3,7,1,No
10883,35,Male,Bachelors,Customer Support,Support Executive,96154,10,1,3,1,Yes
10884,54,Female,Bachelors,Finance,Finance Manager,109669,15,3,4,4,No
10885,55,Female,MBA,Marketing,Marketing Executive,128397,10,3,8,2,No
10886,46,Female,MBA,IT,System Engineer,133469,14,2,7,1,Yes
10887,30,Female,Masters,Finance,Finance Manager,60279,14,1,7,1,No
10888,39,Female,PhD,Operations,Logistics Coordinator,85330,5,3,7,3,No
10889,29,Male,PhD,Customer Support,Support Manager,79080,18,3,8,4,No
10890,59,Female,MBA,Finance,Finance Analyst,47287,13,2,8,5,No
10891,51,Female,MBA,Marketing,SEO Specialist,86329,12,3,2,4,Yes
10892,21,Male,MBA,IT,IT Manager,100405,16,2,5,5,No
10893,21,Female,PhD,Customer Support,Support Manager,88493,14,1,5,3,No
10894,31,Male,PhD,Marketing,Marketing Executive,37906,15,2,9,2,No
10895,49,Female,Bachelors,Operations,Operations Manager,102006,11,4,3,3,No
10896,23,Female,PhD,Customer Support,Support Executive,51575,19,1,7,2,Yes
10897,23,Female,Masters,IT,Data Analyst,35370,22,1,5,4,No
10898,22,Male,Masters,IT,IT Manager,94731,13,4,7,4,No
10899,34,Female,MBA,Customer Support,Support Executive,36929,24,1,3,3,No
10900,34,Female,Bachelors,Customer Support,Support Manager,104957,5,4,2,3,No
10901,59,Female,Bachelors,Finance,Finance Manager,46857,12,3,3,5,Yes
10902,43,Female,Bachelors,Operations,Logistics Coordinator,33110,2,1,0,2,No
10903,28,Male,MBA,Customer Support,Support Manager,89599,6,2,8,5,No
10904,40,Male,PhD,IT,System Engineer,89624,21,1,3,4,No
10905,50,Male,Masters,Customer Support,Support Manager,123028,8,3,7,4,No
10906,46,Female,MBA,IT,Data Analyst,74258,13,2,5,4,No
10907,22,Male,Bachelors,Marketing,Marketing Manager,125078,18,3,7,1,Yes
10908,48,Female,Masters,Operations,Operations Executive,110338,23,1,8,5,No
10909,31,Male,Bachelors,HR,Recruiter,130742,14,2,2,3,Yes
10910,57,Male,MBA,Finance,Finance Analyst,119213,19,3,1,4,No
10911,38,Male,Masters,Sales,Sales Executive,53798,13,4,8,1,No
10912,36,Male,PhD,Operations,Operations Manager,86356,6,3,7,5,No
10913,50,Female,MBA,Marketing,Marketing Manager,108084,20,3,5,3,No
10914,36,Female,Masters,Operations,Logistics Coordinator,38744,15,3,8,2,Yes
10915,55,Male,MBA,Sales,Sales Manager,44652,1,2,2,2,No
10916,23,Female,Masters,HR,Recruiter,121785,3,4,0,5,No
10917,29,Female,Bachelors,HR,HR Manager,63672,9,3,7,4,Yes
10918,37,Male,Bachelors,Marketing,Marketing Executive,146023,22,3,7,5,No
10919,48,Male,Bachelors,Sales,Account Manager,98858,0,2,6,4,Yes
10920,29,Male,PhD,Marketing,Marketing Executive,120931,11,4,6,1,Yes
10921,39,Male,Masters,Marketing,SEO Specialist,146123,0,4,1,2,No
10922,38,Male,Masters,IT,IT Manager,37598,13,1,3,5,Yes
10923,29,Male,Bachelors,Marketing,SEO Specialist,75077,0,2,2,2,Yes
10924,38,Female,Bachelors,HR,HR Executive,30994,12,1,6,2,Yes
10925,52,Female,PhD,HR,HR Executive,65565,10,2,9,1,Yes
10926,28,Male,PhD,HR,Recruiter,55202,19,3,4,4,No
10927,22,Female,Bachelors,IT,Developer,69291,22,2,4,4,No
10928,59,Female,PhD,Operations,Operations Manager,49770,22,3,6,1,No
10929,26,Female,MBA,Operations,Logistics Coordinator,112903,5,4,3,5,No
10930,55,Female,PhD,IT,IT Manager,95123,14,4,7,1,No
10931,39,Male,Bachelors,Operations,Operations Executive,106725,6,2,1,4,No
10932,26,Male,Bachelors,Operations,Operations Manager,68627,16,4,9,4,No
10933,44,Male,PhD,Marketing,SEO Specialist,57463,14,4,8,2,No
10934,44,Female,PhD,HR,HR Executive,37526,17,4,5,4,Yes
10935,54,Female,Masters,Operations,Logistics Coordinator,52147,16,1,6,2,No
10936,45,Female,Bachelors,Customer Support,Support Executive,76446,24,4,3,5,No
10937,53,Female,Bachelors,Sales,Sales Executive,108535,7,3,3,2,No
10938,51,Male,Bachelors,Marketing,Marketing Manager,149665,13,2,4,5,No
10939,58,Female,MBA,Operations,Operations Executive,148664,13,4,1,3,No
10940,39,Female,MBA,Operations,Operations Manager,46425,7,1,9,3,No
10941,54,Male,Bachelors,HR,HR Manager,111335,15,2,6,1,No
10942,38,Male,PhD,Sales,Account Manager,56759,0,1,8,4,Yes
10943,26,Female,Masters,Sales,Account Manager,87236,21,2,1,2,No
10944,22,Female,MBA,Marketing,SEO Specialist,114707,24,3,4,2,No
10945,57,Male,Masters,IT,Developer,50980,3,1,2,1,No
10946,53,Male,Masters,IT,Developer,113812,0,3,7,1,No
10947,39,Female,Masters,Finance,Finance Analyst,91496,20,2,3,4,No
10948,30,Male,MBA,HR,HR Executive,70717,15,4,3,5,No
10949,59,Male,Bachelors,Customer Support,Support Manager,30558,21,2,7,1,No
10950,48,Female,Bachelors,Operations,Operations Manager,123015,8,2,5,5,Yes
10951,36,Female,Masters,IT,IT Manager,67536,18,4,5,5,No
10952,29,Male,Masters,Operations,Operations Manager,31311,23,3,2,1,No
10953,36,Male,MBA,Marketing,SEO Specialist,128780,5,3,6,3,No
10954,34,Male,Bachelors,IT,Developer,49312,19,3,1,2,Yes
10955,56,Female,Masters,HR,Recruiter,36856,13,4,7,3,No
10956,48,Female,PhD,IT,Data Analyst,27932,2,1,8,2,No
10957,24,Female,PhD,Marketing,SEO Specialist,127127,17,3,9,4,No
10958,54,Female,Masters,Operations,Operations Manager,89679,10,4,4,2,Yes
10959,38,Male,MBA,Marketing,SEO Specialist,141828,1,2,4,5,No
10960,52,Male,PhD,Finance,Accountant,92888,5,1,0,3,No
10961,52,Male,Masters,IT,Data Analyst,41662,10,2,8,4,No
10962,32,Female,PhD,Operations,Operations Manager,51617,15,4,9,1,No
10963,55,Female,Masters,Customer Support,Support Executive,66808,18,1,3,5,No
10964,36,Male,Masters,Marketing,Marketing Executive,119262,24,1,4,4,No
10965,43,Female,MBA,IT,IT Manager,93201,24,3,5,5,No
10966,23,Male,MBA,Customer Support,Support Manager,26152,22,2,8,1,Yes
10967,46,Male,MBA,Sales,Sales Executive,57343,0,4,3,1,No
10968,58,Male,Bachelors,Sales,Sales Manager,37396,5,2,1,1,No
10969,57,Female,Bachelors,HR,HR Executive,131105,18,4,3,2,Yes
10970,57,Male,PhD,Marketing,Marketing Manager,36192,11,3,2,5,No
10971,55,Female,Masters,Customer Support,Support Executive,102728,20,1,8,4,Yes
10972,25,Male,Masters,IT,System Engineer,106903,3,4,6,4,No
10973,47,Female,MBA,Operations,Operations Executive,95323,7,4,1,4,No
10974,48,Male,Bachelors,Customer Support,Support Manager,56546,7,1,8,4,Yes
10975,47,Female,Masters,Marketing,SEO Specialist,81336,18,2,1,1,No
10976,52,Female,Masters,Operations,Operations Manager,30985,14,1,3,4,No
10977,58,Male,Masters,Marketing,Marketing Manager,89046,0,3,5,4,No
10978,38,Female,Masters,Operations,Operations Manager,110062,23,4,6,3,No
10979,24,Male,Bachelors,Operations,Operations Manager,63433,22,1,8,4,No
10980,21,Female,Masters,IT,System Engineer,114792,18,4,4,5,No
10981,24,Male,Bachelors,Sales,Sales Executive,32570,7,1,8,1,No
10982,52,Female,MBA,Operations,Operations Executive,102144,8,1,8,3,Yes
10983,38,Male,Bachelors,HR,HR Executive,110501,14,4,6,2,Yes
10984,33,Female,Bachelors,Operations,Logistics Coordinator,122156,21,1,9,1,No
10985,58,Male,Masters,HR,HR Executive,127840,6,4,4,2,Yes
10986,55,Male,Masters,Sales,Account Manager,30833,22,2,2,1,Yes
10987,52,Male,PhD,Marketing,Marketing Executive,102670,7,4,9,5,No
10988,57,Male,MBA,IT,System Engineer,87449,23,2,0,5,No
10989,34,Male,Bachelors,Finance,Finance Manager,77573,19,1,0,3,Yes
10990,52,Female,PhD,HR,Recruiter,103253,19,4,7,4,No
10991,21,Female,MBA,Customer Support,Support Executive,112706,12,2,3,3,No
10992,21,Male,Masters,Sales,Sales Manager,40142,18,3,2,1,No
10993,27,Female,MBA,Customer Support,Support Executive,34544,20,4,9,4,No
10994,52,Male,Bachelors,Marketing,Marketing Manager,57933,7,3,4,5,No
10995,59,Female,Masters,Sales,Sales Executive,55206,4,2,6,4,No
10996,54,Male,Masters,Sales,Account Manager,35117,23,2,5,4,No
10997,24,Female,Masters,Customer Support,Support Executive,34829,17,3,0,4,No
10998,58,Female,Bachelors,Marketing,SEO Specialist,29669,20,1,2,5,No
10999,51,Female,PhD,Operations,Operations Manager,101041,17,3,6,2,No
11000,42,Female,Bachelors,Operations,Logistics Coordinator,109706,22,1,2,2,No
11001,42,Male,MBA,IT,Developer,89290,16,1,3,3,No
11002,55,Male,Masters,Finance,Finance Manager,51533,7,3,7,1,No
11003,59,Male,PhD,Finance,Finance Analyst,47596,24,1,3,1,No
11004,31,Male,PhD,IT,Data Analyst,133432,17,4,1,4,No
11005,52,Male,Bachelors,Customer Support,Support Manager,94078,23,4,1,4,No
11006,54,Male,Bachelors,Customer Support,Support Manager,57659,2,4,2,1,No
11007,46,Female,PhD,Marketing,SEO Specialist,45695,0,1,2,5,No
11008,28,Female,MBA,Customer Support,Support Manager,71571,13,2,3,2,No
11009,44,Male,Masters,Operations,Logistics Coordinator,114118,12,3,4,4,No
11010,43,Female,PhD,HR,HR Executive,97842,16,4,6,5,No
11011,33,Female,Bachelors,IT,Developer,108436,2,1,1,5,No
11012,27,Male,PhD,Customer Support,Support Executive,51312,15,2,6,4,No
11013,29,Male,Bachelors,Finance,Finance Analyst,72373,10,4,0,5,No
11014,32,Female,Bachelors,Marketing,Marketing Executive,141258,3,1,6,1,Yes
11015,44,Female,MBA,Operations,Operations Manager,120116,2,4,2,2,No
11016,21,Female,Bachelors,Customer Support,Support Executive,58952,20,2,4,4,No
11017,22,Female,Masters,Customer Support,Support Executive,31571,20,2,6,2,No
11018,25,Female,Masters,Operations,Operations Executive,118269,3,1,0,3,No
11019,58,Male,Bachelors,Operations,Operations Manager,74523,10,2,7,4,Yes
11020,43,Male,MBA,Finance,Finance Analyst,25277,12,2,7,3,Yes
11021,42,Male,MBA,Sales,Sales Executive,53662,8,2,1,4,No
11022,42,Male,PhD,HR,HR Manager,51464,23,2,6,1,Yes
11023,52,Male,Masters,Finance,Finance Analyst,129671,13,4,5,2,No
11024,39,Female,PhD,Sales,Sales Executive,29933,1,4,0,4,No
11025,50,Male,PhD,Marketing,Marketing Manager,89273,8,3,0,2,Yes
11026,42,Male,MBA,Operations,Operations Executive,32766,12,2,9,2,No
11027,40,Male,PhD,Operations,Operations Manager,136433,20,1,4,5,No
11028,42,Female,MBA,Marketing,Marketing Executive,147191,23,2,6,4,No
11029,30,Male,Masters,IT,Data Analyst,43152,15,3,3,1,No
11030,45,Female,Bachelors,Marketing,Marketing Executive,122686,3,1,3,5,No
11031,37,Male,Bachelors,Customer Support,Support Manager,33454,8,3,6,4,No
11032,50,Female,PhD,IT,Developer,113535,15,2,2,5,No
11033,41,Male,MBA,Customer Support,Support Executive,80563,17,1,4,4,No
11034,42,Female,Bachelors,Finance,Finance Manager,126734,19,1,2,4,No
11035,32,Female,Masters,Sales,Account Manager,69293,22,4,8,5,No
11036,40,Male,MBA,Marketing,Marketing Manager,110992,2,4,3,2,No
11037,24,Male,Bachelors,Finance,Finance Analyst,131416,11,3,1,3,No
11038,41,Female,MBA,Sales,Sales Manager,107456,24,2,2,4,Yes
11039,52,Male,Bachelors,Marketing,Marketing Manager,120121,12,2,3,2,No
11040,42,Female,PhD,Sales,Account Manager,95454,4,3,0,2,No
11041,43,Male,MBA,IT,Data Analyst,58138,5,2,4,5,No
11042,43,Male,PhD,IT,System Engineer,149003,6,2,4,2,Yes
11043,56,Female,Masters,Customer Support,Support Executive,98222,6,2,1,5,No
11044,59,Male,Bachelors,Customer Support,Support Executive,90249,13,3,4,5,No
11045,44,Female,Masters,Customer Support,Support Manager,70608,7,2,9,2,No
11046,53,Male,Bachelors,IT,Developer,131591,24,3,4,3,No
11047,36,Female,Bachelors,IT,IT Manager,143067,14,3,2,2,No
11048,24,Male,PhD,Marketing,SEO Specialist,55375,11,1,9,3,No
11049,50,Female,PhD,Marketing,Marketing Manager,74692,14,4,9,2,No
11050,52,Male,MBA,HR,Recruiter,51711,4,3,7,4,No
11051,46,Female,Bachelors,IT,System Engineer,33935,2,3,7,4,Yes
11052,49,Female,Masters,HR,Recruiter,115618,21,1,5,2,No
11053,29,Female,Masters,Customer Support,Support Executive,149187,21,4,2,4,No
11054,40,Male,Masters,Finance,Finance Analyst,44503,1,3,4,3,No
11055,48,Female,MBA,Marketing,Marketing Manager,42993,5,2,3,3,Yes
11056,45,Male,Bachelors,Finance,Finance Manager,121139,15,4,8,1,No
11057,53,Male,MBA,Customer Support,Support Executive,86155,5,2,0,1,No
11058,38,Male,Bachelors,HR,HR Manager,112304,24,1,1,4,No
11059,45,Female,Bachelors,Customer Support,Support Executive,62079,11,1,3,1,No
11060,41,Female,Masters,HR,Recruiter,117429,17,1,8,5,Yes
11061,52,Female,PhD,Finance,Finance Analyst,95213,23,1,9,4,Yes
11062,22,Female,PhD,Finance,Finance Analyst,146116,19,2,6,4,No
11063,41,Male,Masters,Customer Support,Support Manager,110090,17,4,8,2,Yes
11064,33,Female,Bachelors,Sales,Sales Executive,98375,2,2,2,4,Yes
11065,32,Male,MBA,Finance,Accountant,136596,15,3,4,5,No
11066,53,Male,PhD,Finance,Accountant,35183,24,2,8,1,Yes
11067,46,Male,PhD,HR,Recruiter,95601,14,3,7,1,No
11068,35,Female,Masters,Marketing,Marketing Manager,90590,23,4,2,2,Yes
11069,31,Male,Bachelors,IT,System Engineer,35862,24,2,2,1,No
11070,21,Male,MBA,HR,HR Executive,96178,15,1,6,4,No
11071,30,Male,Bachelors,Operations,Operations Manager,50835,21,4,7,1,No
11072,36,Female,Masters,Operations,Operations Manager,28169,22,3,2,2,Yes
11073,23,Female,MBA,Marketing,Marketing Executive,106440,7,3,3,3,No
11074,56,Female,Masters,HR,HR Manager,37512,20,1,1,1,No
11075,22,Male,PhD,Finance,Accountant,134057,20,4,3,2,Yes
11076,43,Male,MBA,Finance,Accountant,94624,0,3,3,2,No
11077,25,Female,MBA,IT,IT Manager,28263,23,2,7,1,No
11078,38,Male,Masters,Marketing,Marketing Executive,107954,4,3,8,1,No
11079,43,Female,MBA,Operations,Operations Executive,70605,23,4,1,4,No
11080,54,Male,Bachelors,Sales,Sales Executive,98764,24,3,7,1,No
11081,35,Female,MBA,Customer Support,Support Executive,91984,13,3,9,4,No
11082,53,Male,PhD,Finance,Accountant,112609,22,4,5,5,No
11083,34,Male,PhD,Finance,Finance Manager,137071,6,4,9,4,No
11084,54,Female,Bachelors,Sales,Account Manager,129328,16,2,3,2,No
11085,51,Female,Bachelors,HR,HR Manager,101563,21,2,2,1,No
11086,52,Female,Masters,HR,HR Manager,93881,3,4,2,3,No
11087,57,Female,Bachelors,Sales,Sales Executive,34696,15,2,0,3,No
11088,39,Female,PhD,Sales,Sales Executive,57839,3,2,2,1,No
11089,21,Male,MBA,HR,HR Executive,114858,22,1,4,3,No
11090,45,Male,MBA,Operations,Operations Executive,89075,13,1,0,2,No
11091,21,Male,Bachelors,IT,Developer,34417,17,2,1,3,No
11092,33,Male,Masters,HR,Recruiter,144305,5,1,4,2,No
11093,23,Male,Bachelors,Marketing,Marketing Executive,135908,14,2,9,4,No
11094,31,Female,Bachelors,IT,Data Analyst,38012,4,2,5,2,No
11095,43,Male,MBA,Finance,Accountant,43686,15,4,2,1,No
11096,23,Male,Masters,Sales,Sales Executive,93779,6,4,4,4,No
11097,47,Male,Bachelors,Customer Support,Support Executive,92028,1,2,8,2,No
11098,25,Female,Bachelors,HR,HR Manager,73690,0,1,2,5,Yes
11099,47,Male,Masters,Finance,Finance Manager,102962,9,4,1,5,Yes
11100,21,Male,PhD,Operations,Operations Manager,91921,15,4,6,5,No
11101,50,Female,PhD,Sales,Sales Executive,127920,19,3,1,5,No
11102,22,Female,Bachelors,IT,IT Manager,135878,11,4,2,4,No
11103,21,Male,PhD,IT,Developer,36443,0,2,8,2,No
11104,36,Male,MBA,IT,IT Manager,56503,10,2,6,3,No
11105,57,Female,PhD,Marketing,Marketing Executive,149173,20,3,3,2,No
11106,27,Male,PhD,Customer Support,Support Manager,97055,15,2,2,3,No
11107,37,Male,MBA,Operations,Operations Executive,71656,20,1,2,4,No
11108,45,Male,PhD,Finance,Finance Manager,59686,13,4,3,2,Yes
11109,29,Female,Masters,Finance,Accountant,66332,12,2,4,2,No
11110,36,Female,Masters,Operations,Logistics Coordinator,80334,21,1,9,4,Yes
11111,58,Female,Masters,Marketing,SEO Specialist,74454,7,1,5,1,No
11112,26,Male,Bachelors,Operations,Operations Executive,28789,23,2,4,3,Yes
11113,33,Female,PhD,HR,HR Manager,113205,3,2,3,1,No
11114,22,Female,PhD,HR,HR Executive,144984,6,3,3,4,No
11115,27,Male,PhD,HR,Recruiter,118122,4,1,8,5,No
11116,24,Female,Masters,Sales,Sales Manager,106313,12,1,3,3,Yes
11117,57,Female,PhD,Sales,Sales Manager,61545,8,4,7,3,No
11118,41,Female,Masters,Finance,Finance Analyst,145579,15,2,8,4,No
11119,27,Male,PhD,Sales,Sales Manager,48410,2,4,2,2,No
11120,41,Female,PhD,Finance,Finance Manager,35078,18,3,5,4,No
11121,32,Female,MBA,Finance,Accountant,65572,18,1,1,4,No
11122,26,Female,MBA,Sales,Sales Executive,66115,17,1,6,1,Yes
11123,38,Male,MBA,Sales,Account Manager,80592,20,1,7,3,No
11124,49,Female,Masters,Sales,Sales Executive,138225,21,2,9,4,No
11125,46,Female,Masters,Operations,Logistics Coordinator,97597,13,4,9,4,No
11126,36,Female,MBA,Customer Support,Support Manager,42897,14,4,2,4,No
11127,38,Male,PhD,HR,Recruiter,56809,4,4,2,3,No
11128,32,Male,MBA,Operations,Operations Executive,29194,9,2,7,4,No
11129,22,Male,Masters,HR,HR Executive,62817,20,1,2,5,Yes
11130,47,Male,PhD,IT,Developer,86125,19,2,7,1,No
11131,42,Male,Masters,Sales,Sales Executive,145839,6,2,8,2,No
11132,45,Female,MBA,Operations,Logistics Coordinator,129545,18,2,4,4,No
11133,31,Male,PhD,HR,Recruiter,46693,22,4,4,5,No
11134,52,Female,Masters,IT,Data Analyst,119001,23,1,6,4,No
11135,27,Female,PhD,Customer Support,Support Executive,71548,6,1,7,3,No
11136,43,Male,Masters,Marketing,SEO Specialist,84361,22,3,1,4,No
11137,56,Male,PhD,IT,Data Analyst,88017,9,4,5,2,No
11138,32,Female,Masters,Marketing,Marketing Manager,87284,14,4,4,5,No
11139,38,Male,PhD,IT,Developer,59086,11,2,0,4,No
11140,48,Female,Masters,IT,IT Manager,49599,3,4,3,4,Yes
11141,23,Female,Bachelors,HR,HR Manager,31802,20,4,6,1,Yes
11142,52,Female,PhD,Sales,Account Manager,132560,22,3,4,4,Yes
11143,48,Female,Bachelors,Operations,Logistics Coordinator,62828,19,3,7,2,No
11144,21,Female,MBA,IT,Data Analyst,54696,19,2,2,3,No
11145,57,Male,Masters,Operations,Logistics Coordinator,118416,3,4,6,2,No
11146,53,Male,MBA,Marketing,SEO Specialist,53865,17,4,6,2,No
11147,36,Female,Bachelors,Sales,Sales Executive,136864,22,4,7,1,No
11148,21,Male,Masters,Sales,Account Manager,62844,7,1,7,3,No
11149,34,Male,Masters,Marketing,SEO Specialist,43635,21,1,6,5,Yes
11150,31,Male,PhD,Operations,Operations Manager,96623,5,4,1,5,No
11151,33,Male,PhD,Operations,Operations Manager,26288,12,3,0,2,No
11152,22,Male,Bachelors,HR,Recruiter,81842,7,1,1,1,No
11153,58,Female,PhD,Sales,Account Manager,85762,11,1,9,3,No
11154,40,Female,Bachelors,Operations,Operations Executive,129665,4,4,6,3,No
11155,55,Female,Bachelors,Marketing,SEO Specialist,58152,9,1,2,1,Yes
11156,36,Female,MBA,Marketing,SEO Specialist,54422,9,1,0,2,Yes
11157,30,Female,Masters,Sales,Sales Manager,117350,20,3,6,1,No
11158,59,Male,Bachelors,HR,HR Executive,115753,22,2,9,2,No
11159,44,Female,PhD,Sales,Sales Manager,137377,2,3,1,5,No
11160,36,Female,PhD,IT,Developer,84518,4,4,5,2,No
11161,42,Male,MBA,Marketing,SEO Specialist,67858,24,2,2,1,Yes
11162,50,Female,PhD,IT,System Engineer,55287,6,1,2,3,Yes
11163,52,Female,Bachelors,Finance,Accountant,91285,24,2,2,5,No
11164,30,Female,Masters,Customer Support,Support Executive,92247,19,4,7,3,Yes
11165,28,Female,MBA,Customer Support,Support Executive,100784,22,4,1,3,No
11166,30,Male,Masters,Sales,Sales Manager,119214,1,2,2,2,No
11167,44,Male,Bachelors,Sales,Sales Executive,124241,18,2,8,4,No
11168,29,Male,Masters,Marketing,Marketing Manager,61830,3,2,6,1,No
11169,31,Male,PhD,HR,HR Manager,129732,1,4,3,1,Yes
11170,58,Female,Masters,Customer Support,Support Manager,122944,19,4,9,4,No
11171,56,Male,MBA,Marketing,SEO Specialist,58029,16,1,7,3,No
11172,59,Male,Bachelors,Customer Support,Support Manager,120798,13,4,9,5,No
11173,38,Female,MBA,Marketing,SEO Specialist,98734,5,4,4,3,No
11174,58,Male,PhD,Operations,Operations Manager,57777,8,4,4,5,No
11175,46,Male,Masters,Finance,Accountant,45721,18,4,8,3,No
11176,55,Male,Bachelors,Customer Support,Support Executive,121900,3,4,3,5,No
11177,37,Female,Bachelors,IT,System Engineer,124696,4,1,2,2,No
11178,31,Male,MBA,Marketing,Marketing Manager,94989,16,1,4,5,No
11179,47,Male,PhD,Finance,Finance Manager,120235,5,3,2,4,No
11180,25,Male,Masters,Customer Support,Support Executive,49335,20,1,1,3,No
11181,28,Female,Masters,Customer Support,Support Executive,51260,17,2,7,1,No
11182,39,Female,MBA,Operations,Operations Manager,114438,0,4,4,1,Yes
11183,32,Male,Masters,Operations,Operations Executive,45041,5,2,7,2,No
11184,30,Female,PhD,Marketing,SEO Specialist,28629,20,2,3,2,Yes
11185,48,Male,MBA,Finance,Accountant,80846,9,1,9,4,No
11186,45,Male,Bachelors,HR,HR Manager,149901,0,2,1,5,Yes
